date,stockid,stockid,price,dayreturn,yrHi,yrLo,qHi,qLo,mHi,mLo,sector,symbol,USID,VixOpen,Gap,DayDelta,MktDelta,SectorDelta,VixDelta
2016-08-01,10735,10735,3.12,-0.10857142857142854,0.7518072289156627,1.6,0.8863636363636364,1.273469387755102,0.8863636363636364,1.0,XLY,LITB,198154,12.39,0.019230769230769162,-0.003144654088050425,-0.005949432864971627,-0.015645997204400297,-0.004019292604501512
2016-08-01,10683,10683,3.32,-0.10270270270270276,0.4825581395348837,2.634920634920635,0.6817248459958932,1.0,0.7614678899082568,1.0,XLE,JONE,200392,12.39,0.01807228915662651,-0.038461538461538436,-0.005949432864971627,0.0019810575138194952,-0.004019292604501512
2016-08-01,10656,10656,27.379998999999998,0.08093166206079738,0.39848638332828384,1.2806361216387334,0.8906961288223813,1.1863084488734836,1.0,1.1863084488734836,XLV,XON,201370,12.39,0.007669868797292478,-0.04929322218194998,-0.005949432864971627,-0.004621059007685724,-0.004019292604501512
2016-08-01,10649,10649,2.7,0.17391304347826098,0.24456521739130438,1.8,0.6716417910447763,1.2558139534883723,0.9152542372881356,1.2328767123287672,XLY,I,201628,12.39,-0.007407407407407418,-0.018656716417910557,-0.005949432864971627,-0.015645997204400297,-0.004019292604501512
2016-08-01,10608,10608,33.52,0.10554089709762549,0.833830825029084,1.2828167348953976,1.0,1.2828167348953976,1.0,1.1562607795791655,XLV,HAE,203379,12.39,0.02655131264916455,0.0026155187445511263,-0.005949432864971627,-0.004621059007685724,-0.004019292604501512
2016-08-01,10539,10539,2.83,0.13200000000000012,0.3241695303550974,2.6203703703703702,1.0,1.925170068027211,1.0,1.814102564102564,XLE,FELP,206288,12.39,-0.028268551236749095,0.0,-0.005949432864971627,0.0019810575138194952,-0.004019292604501512
2016-08-01,10473,10473,3.67,-0.11990407673860914,0.45085995085995084,2.224242424242424,0.5628834355828222,1.0,0.7044145873320538,1.0,XLE,EPE,208604,12.39,0.016348773841961872,-0.04825737265415553,-0.005949432864971627,0.0019810575138194952,-0.004019292604501512
2016-08-01,10447,10447,8.55,-0.07866379310344818,0.40349219426653166,3.8000000000000003,0.6546707503828484,2.537091988130564,0.7172818791946309,1.0,XLI,EMES,209745,12.39,-0.0035087719298246833,-0.02699530516431925,-0.005949432864971627,-0.00708852005532512,-0.004019292604501512
2016-08-01,10374,10374,2.4,-0.07692307692307698,0.31662269129287596,1.188118811881188,0.6936416184971098,1.1320754716981132,0.7692307692307692,1.0,XLI,DSX,211284,12.39,0.0,-0.004166666666666541,-0.005949432864971627,-0.00708852005532512,-0.004019292604501512
2016-08-01,10372,10372,20.98,-0.0765844663989641,0.8035235234192446,1.3491961414790996,0.8035235234192446,1.0,0.8035235234192446,1.0,XLE,DO,211482,12.39,0.021925691134413894,-0.030783580653750864,-0.005949432864971627,0.0019810575138194952,-0.004019292604501512
2016-08-01,10357,10357,5.91,-0.07943925233644855,0.2623168991426143,1.0,0.5042662116040956,1.0,0.7567221510883483,1.0,XLE,CVRR,212787,12.39,0.015228426395939021,-0.06333333333333335,-0.005949432864971627,0.0019810575138194952,-0.004019292604501512
2016-08-01,10355,10355,13.65,-0.07770270270270274,0.28532608695652173,1.0,0.5621910806346342,1.0,0.8611987381703471,1.0,XLE,CVI,212926,12.39,0.00366300366300365,0.004379562043795637,-0.005949432864971627,0.0019810575138194952,-0.004019292604501512
2016-08-01,10300,10300,1.36,-0.08724832214765088,0.14863387978142076,1.142857142857143,0.4133738601823708,1.142857142857143,0.7906976744186047,1.142857142857143,XLE,CIE,214885,12.39,-0.05882352941176472,-0.234375,-0.005949432864971627,0.0019810575138194952,-0.004019292604501512
2016-08-01,10214,10214,7.74,0.08555399719495105,0.7281279397930386,1.2384,0.8113207547169812,1.1184971098265897,1.0,1.116883116883117,XLY,BPI,220772,12.39,-0.0012919896640826156,0.009055627425614388,-0.005949432864971627,-0.015645997204400297,-0.004019292604501512
2016-08-01,10137,10137,5.5,-0.07872696817420433,0.5882352941176471,2.1653543307086616,0.6207674943566592,1.0,0.8358662613981763,1.0,XLE,BBG,222249,12.39,0.027272727272727337,-0.026548672566371723,-0.005949432864971627,0.0019810575138194952,-0.004019292604501512
2016-08-01,10070,10070,7.76,0.09142053445850906,0.5602888086642599,2.732394366197183,0.9872773536895674,1.1811263318112633,1.0,1.1462333825701625,XLY,ANFI,223919,12.39,0.009020618556700999,0.0523627075351214,-0.005949432864971627,-0.015645997204400297,-0.004019292604501512
2016-08-01,10067,10067,10.97,-0.08735440931780358,0.7141927083333334,2.7425,0.798980335032775,1.0009124087591241,0.8846774193548388,1.0,XLU,AMID,223975,11.89,0.016408386508659945,-0.06278026905829603,-0.005949432864971627,-0.001349267514470509,0.0016849199663018233
2016-07-29,12757,12757,8.84,0.0793650793650793,0.24225813964055137,1.7715430861723447,0.9048106448311157,1.4212218649517685,1.0,1.3174366616989568,XLV,ZYNE,69,11.89,0.030542986425339258,0.009879253567508295,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,12747,12747,2.09,-0.1867704280155642,0.34545454545454546,1.3144654088050314,0.5199004975124378,1.3144654088050314,0.6966666666666667,1.3144654088050314,XLB,YECO,818,11.89,0.04306220095693791,0.05504587155963292,-0.0010628875614491218,-0.005545307158457802,0.0016849199663018233
2016-07-29,12743,12743,0.67,0.15517241379310365,0.3621621621621622,1.488888888888889,0.7613636363636364,1.488888888888889,1.0,1.34,XLV,XOMA,1887,11.89,0.02985074626865658,-0.0724637681159419,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,12741,12741,0.745,0.4607843137254901,0.7028301886792453,74.5,0.7028301886792453,74.5,0.7028301886792453,74.5,XLP,XGTIW,2281,11.89,0.0,0.0,-0.0010628875614491218,0.00182945481156227,0.0016849199663018233
2016-07-29,12639,12639,23.18,0.0796460679853781,1.0,2.150278293135436,1.0,1.405700424499697,1.0,1.2652838427947597,XLV,SPNC,16542,11.89,0.004745513373597854,-0.005581837458916383,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,12599,12599,6.63,-0.147814910025707,0.5026535253980288,1.0122137404580154,0.5956873315363881,1.0122137404580154,0.8016928657799275,1.0,XLV,TNDM,20318,11.89,0.004524886877828038,-0.04054054054054057,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,12570,12570,0.650001,0.2745092656681065,0.4642854336740707,1.4444434567923181,1.0,1.4444434567923181,1.0,1.2999994000012,XLV,SNSS,24394,11.89,0.0,0.0769229585800637,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,12561,12561,90.269997,-0.14783350325686773,0.5984486833319725,1.0,0.7414982625513105,1.0,0.8416782937062938,1.0,XLI,SRCL,25651,11.89,-0.0045418856056903545,-0.005452904457457053,-0.0010628875614491218,0.0006905057828414662,0.0016849199663018233
2016-07-29,12554,12554,3.56,0.09876543209876543,0.6323268206039077,1.4297188755020078,0.704950495049505,1.1265822784810127,0.90126582278481,1.1265822784810127,XLI,GASS,26192,11.89,-0.014044943820224809,-0.002849002849002802,-0.0010628875614491218,0.0006905057828414662,0.0016849199663018233
2016-07-29,12536,12536,5.86,0.08518518518518525,0.984873949579832,8.027397260273974,0.984873949579832,7.060240963855422,0.984873949579832,2.93,,SPHS,27681,11.89,0.030716723549488067,-0.09105960264900659,-0.0010628875614491218,,0.0016849199663018233
2016-07-29,12508,12508,10.94,-0.6941571149007548,0.22105474960376842,1.0,0.3058428850992451,1.0,0.3058428850992451,1.0,XLV,MCRB,32521,11.89,-0.05575868372943327,-0.05808325266214909,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,12505,12505,3.14,0.14181818181818184,0.42091152815013405,1.4741784037558687,0.8895184135977338,1.4741784037558687,1.0,1.3193277310924372,XLV,SNMX,32725,11.89,0.009554140127388422,-0.012618296529968487,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,12476,12476,0.71,-0.08974358974358987,0.3817204301075268,1.2456140350877194,0.8765432098765431,1.2456140350877194,0.9102564102564101,1.1833333333333333,XLK,RBCN,37262,11.89,0.014084507042253502,0.05555555555555558,-0.0010628875614491218,0.001937567234928661,0.0016849199663018233
2016-07-29,12471,12471,0.87,-0.16346153846153855,0.2779552715654952,1.641509433962264,0.8365384615384615,1.5591397849462367,0.8365384615384615,1.5209790209790208,XLB,ROKA,37898,11.89,0.2068965517241379,-0.20952380952380956,-0.0010628875614491218,-0.005545307158457802,0.0016849199663018233
2016-07-29,12470,12470,10.97,-0.07504215851602014,0.5698701298701299,1.089374379344588,0.8706349206349208,1.0166821130676553,0.8706349206349208,1.0,XLY,RCKY,38227,11.89,0.005469462169553241,-0.011786038077969074,-0.0010628875614491218,0.0015927100615273915,0.0016849199663018233
2016-07-29,12431,12431,5.8,-0.22666666666666668,0.32547699214365877,1.0,0.48657718120805366,1.0,0.725,1.0,XLV,QTNT,45135,11.89,0.02758620689655178,-0.011744966442953086,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,12362,12362,6.69,0.08077544426494354,1.0,41.8125,1.0,2.665338645418327,1.0,2.1305732484076434,XLK,PRKR,53858,11.89,0.010463378176382543,-0.047337278106508784,-0.0010628875614491218,0.001937567234928661,0.0016849199663018233
2016-07-29,12209,12209,1.21,-0.07633587786259544,0.415807560137457,1.7536231884057971,0.9236641221374046,1.2474226804123711,0.9236641221374046,1.174757281553398,XLU,MTSL,71260,11.89,-0.024793388429752095,0.033898305084745894,-0.0010628875614491218,0.003077514788323965,0.0016849199663018233
2016-07-29,12176,12176,18.83,0.09413138257590825,0.8512657843008233,1.5039936102236422,1.0,1.3354609929078014,1.0,1.2862021857923496,XLY,MMYT,74349,11.89,-0.002655284121083179,-0.00479233201318785,-0.0010628875614491218,0.0015927100615273915,0.0016849199663018233
2016-07-29,12104,12104,0.57,0.357142857142857,0.09193548387096773,4.07142857142857,0.8769230769230768,4.07142857142857,1.0,2.035714285714285,XLY,KBSF,85184,11.89,-0.10526315789473673,-0.05882352941176472,-0.0010628875614491218,0.0015927100615273915,0.0016849199663018233
2016-07-29,11957,11957,8.46,0.24411764705882377,0.6380090497737557,1.3281004709576139,1.0,1.3281004709576139,1.0,1.2441176470588238,XLB,GIFI,102408,11.89,0.008274231678486732,-0.02461899179366933,-0.0010628875614491218,-0.005545307158457802,0.0016849199663018233
2016-07-29,11837,11837,2.62,-0.13531353135313517,0.24058769513314968,1.6477987421383649,0.24058769513314968,1.6477987421383649,0.24058769513314968,1.6477987421383649,XLV,EVOK,114053,11.89,0.07633587786259532,-0.06028368794326244,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,11823,11823,0.21,-0.08695652173913049,0.1381578947368421,1.909090909090909,0.25,1.0499999999999998,0.5,1.0499999999999998,XLV,ETRM,116062,11.89,0.09523809523809534,-0.13043478260869568,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,11807,11807,3.97,-0.09153318077803196,0.794,15.210727969348659,0.908466819221968,5.089743589743589,0.908466819221968,2.3772455089820363,XLV,EBIO,118809,11.89,0.027707808564231717,-0.06862745098039225,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,11800,11800,9.55,-0.3198005698005697,0.5869698832206516,1.0964408725602754,0.6563573883161512,1.0742407199100112,0.6715893108298172,1.0,XLF,EHTH,119118,11.89,0.0010471204188482464,-0.023012552301255318,-0.0010628875614491218,-0.0033797635563905803,0.0016849199663018233
2016-07-29,11778,11778,0.339999,-0.08108130021973026,0.0847879074133278,4.2499875,0.0847879074133278,1.0,0.5483863683651103,1.0,XLI,DRYS,122371,11.89,0.11764740484530822,-0.052631717451888105,-0.0010628875614491218,0.0006905057828414662,0.0016849199663018233
2016-07-29,11758,11758,4.25,0.08418367346938771,1.0,18.478260869565215,1.0,18.478260869565215,1.0,18.478260869565215,XLV,DCTH,124643,11.89,-0.030588235294117583,0.00728155339805836,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,11750,11750,3.35,0.09836065573770503,1.0,1.6183574879227054,1.0,1.509009009009009,1.0,1.425531914893617,XLB,DAIO,126157,11.89,0.09850746268656718,-0.1059782608695653,-0.0010628875614491218,-0.005545307158457802,0.0016849199663018233
2016-07-29,11746,11746,11.12,0.11758793969849246,0.8586872586872587,1.8022690437601296,1.0,1.521203830369357,1.0,1.1817215727948989,XLV,CYTK,127634,11.89,0.0,0.033273381294964155,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,11742,11742,17.27,-0.08527537527941598,0.8929679420889348,3.4748490945674044,0.8929679420889348,1.1869415807560137,0.8929679420889348,1.1528704939919892,XLB,CYBE,128404,11.89,0.01042275622466704,-0.005157592827645052,-0.0010628875614491218,-0.005545307158457802,0.0016849199663018233
2016-07-29,11631,11631,7.59,0.07507082152974509,0.8143776824034334,2.710714285714286,0.8518518518518519,1.2952218430034128,0.9133574007220215,1.2524752475247525,XLI,CENX,142621,11.89,0.0013175230566535578,-0.06447368421052624,-0.0010628875614491218,0.0006905057828414662,0.0016849199663018233
2016-07-29,11565,11565,10.47,0.07938144329896923,1.0,2.172199170124481,1.0,1.7537688442211057,1.0,1.2361275088547816,XLK,BCOV,150968,11.89,-0.026743075453677267,0.08734052993130526,-0.0010628875614491218,0.001937567234928661,0.0016849199663018233
2016-07-29,11527,11527,0.79,0.1617647058823528,0.417989417989418,2.46875,1.0,2.393939393939394,1.0,1.6458333333333335,XLY,BEBE,153771,11.89,0.0,-0.05063291139240511,-0.0010628875614491218,0.0015927100615273915,0.0016849199663018233
2016-07-29,11492,11492,3.41,0.14814814814814814,0.16354916067146283,1.347826086956522,0.9069148936170214,1.347826086956522,1.0,1.3015267175572518,XLV,LIFE,157106,11.89,0.02346041055718473,-0.09169054441260749,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,11475,11475,14.4,0.08108108108108114,0.690316361921555,1.1755102040816328,0.8318891295141035,1.1755102040816328,1.0,1.1338582677165354,XLV,ASND,159766,11.89,-0.003472222222222321,-0.019512195121951126,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,11464,11464,15.61,-0.14559386973180077,0.5191220485533754,1.4995196926032661,0.8544061302681992,1.1537324464153733,0.8544061302681992,1.0,XLB,ACAT,163465,11.89,0.005765534913517056,-0.07388535031847132,-0.0010628875614491218,-0.005545307158457802,0.0016849199663018233
2016-07-29,11430,11430,42.009997999999996,0.08665281945162961,0.7278239305643809,1.2517877457750968,0.9943194792899407,1.1471873060400684,1.0,1.0891884366087632,XLB,ARII,167811,11.89,-0.0064269462712184255,-0.0004791806191096759,-0.0010628875614491218,-0.005545307158457802,0.0016849199663018233
2016-07-29,11423,11423,0.41,0.07894736842105265,0.3014708099050073,2.1578947368421053,0.9761904761904762,2.1578947368421053,0.9761904761904762,1.1714285714285715,XLV,ATEC,168572,11.89,0.024390243902439046,-0.04761904761904756,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,11401,11401,3.04,0.08185053380782925,0.7238095238095238,2.5982905982905984,0.9440993788819876,2.013245033112583,0.9440993788819876,1.216,XLV,AKER,171031,11.89,0.019736842105263275,-0.05161290322580647,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,11370,11370,3.63,0.1785714285714286,0.6302083333333334,1.4637096774193548,1.0,1.4637096774193548,1.0,1.3494423791821561,XLV,ACRX,174279,11.89,-0.008264462809917328,-0.033333333333333326,-0.0010628875614491218,0.00544709733414761,0.0016849199663018233
2016-07-29,11327,11327,7.37,0.07748538011695905,0.32857779759251005,2.087818696883853,0.532129963898917,1.077485380116959,0.7629399585921325,1.077485380116959,XLE,WLL,177276,11.89,-0.037991858887381325,-0.08321579689703806,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,11273,11273,14.79,0.08990420044215175,0.9959595959595959,1.4585798816568045,1.0,1.407231208372978,1.0,1.1609105180533752,XLP,VCRA,179224,11.89,-0.0033806626098714654,0.004748982360922582,-0.0010628875614491218,0.00182945481156227,0.0016849199663018233
2016-07-29,11173,11173,5.57,0.07528957528957547,0.31468924775766965,2.134099616858238,0.8827258320126784,1.2745995423340961,0.9345637583892618,1.0752895752895755,XLY,TOO,182519,11.89,-0.04308797127468589,-0.018761726078799223,-0.0010628875614491218,0.0015927100615273915,0.0016849199663018233
2016-07-29,11154,11154,7.63,0.08073654390934859,0.6148267526188558,3.468181818181818,0.9525593008739076,1.4561068702290076,0.9525593008739076,1.3576512455516014,XLI,SXC,183194,11.89,-0.00917431192660556,-0.041005291005290934,-0.0010628875614491218,0.0006905057828414662,0.0016849199663018233
2016-07-29,11119,11119,13.79,-0.08250166333998676,0.7490494296577946,1.0,0.8337363462069923,1.0,0.8613366645846344,1.0,XLY,SFS,184980,11.89,-0.0029006526468454696,0.029090909090909056,-0.0010628875614491218,0.0015927100615273915,0.0016849199663018233
2016-07-29,11085,11085,1.62,-0.1649484536082474,0.44628099173553726,1.208955223880597,0.6044776119402985,1.132867132867133,0.8350515463917526,1.0,XLE,SDR,186052,11.89,0.0,-0.06790123456790131,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,11084,11084,1.95,-0.17372881355932202,0.4285714285714286,1.0263157894736843,0.5416666666666666,1.0,0.7222222222222222,1.0,XLE,SDT,186095,11.89,-0.02564102564102566,-0.010526315789473717,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,11077,11077,17.620001000000002,0.07701711020677826,1.0,1.6076643248175182,1.0,1.3022912786400593,1.0,1.169986786188579,XLB,RTEC,186744,11.89,0.0,-0.019296253161393162,-0.0010628875614491218,-0.005545307158457802,0.0016849199663018233
2016-07-29,10951,10951,1.64,-0.08888888888888902,0.5307443365695793,2.1298701298701297,0.7522935779816513,1.0445859872611465,0.7592592592592592,1.0,XLE,ROYT,190593,11.89,0.0060975609756097615,-0.09696969696969693,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,10824,10824,24.379998999999998,0.09770374145446814,1.0,35.33333188405797,1.0,2.310900379146919,1.0,1.6989546341463413,XLE,NRP,194499,11.89,0.0008203855955859485,0.12540979508196726,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,10795,10795,8.27,0.08104575163398686,0.6180866965620329,2.1205128205128205,0.8797872340425531,1.258751902587519,0.9058050383351587,1.096816976127321,XLU,MEP,195392,11.89,0.0012091898428052694,-0.0012077294685990392,-0.0010628875614491218,0.003077514788323965,0.0016849199663018233
2016-07-29,10775,10775,1.46,-0.11515151515151512,0.6790697674418604,2.17910447761194,0.73,1.0,0.7934782608695652,1.0,XLI,MTL,196291,11.89,0.12328767123287676,-0.012195121951219412,-0.0010628875614491218,0.0006905057828414662,0.0016849199663018233
2016-07-29,10715,10715,29.91,0.07744956772334288,0.9796920740356346,2.1880029261155816,0.9796920740356346,1.3394536497984775,0.9796920740356346,1.1053215486075962,XLI,KRA,198838,11.89,0.002005984620528256,-0.01701701758481866,-0.0010628875614491218,0.0006905057828414662,0.0016849199663018233
2016-07-29,10573,10573,46.720001,0.12011513114637107,1.0,2.444793226332118,1.0,1.627307649853976,1.0,1.2814043412343485,XLK,GIMO,204655,11.89,-0.028039404365595044,0.001761770535124496,-0.0010628875614491218,0.001937567234928661,0.0016849199663018233
2016-07-29,10544,10544,16.33,0.08217362491716362,0.8594736842105263,1.9121779859484778,0.8594736842105263,1.0821736249171636,0.9294251565167899,1.0821736249171636,XLE,FET,206087,11.89,0.01041028781383968,-0.06363636363636371,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,10539,10539,2.5,0.15740740740740744,0.286368843069874,2.314814814814815,1.0,1.7006802721088436,1.0,1.6025641025641024,XLE,FELP,206287,11.89,0.020000000000000018,0.1098039215686275,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,10473,10473,4.17,0.07751937984496116,0.49820788530465954,2.5272727272727273,0.6395705521472393,1.0775193798449612,0.7214532871972318,1.0775193798449612,XLE,EPE,208603,11.89,-0.026378896882494063,-0.09605911330049255,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,10461,10461,9.09,0.1564885496183206,0.5027654867256638,1.8289738430583502,1.0,1.3731117824773413,1.0,1.3731117824773413,XLF,ENVA,209156,11.89,-0.002200220022002153,0.00330760749724357,-0.0010628875614491218,-0.0033797635563905803,0.0016849199663018233
2016-07-29,10446,10446,18.27,-0.13820758782039688,0.5711159737417943,1.0,0.75340206185567,1.0,0.829700272479564,1.0,XLB,ERJ,209824,11.89,0.003831417624521105,-0.051799400218102476,-0.0010628875614491218,-0.005545307158457802,0.0016849199663018233
2016-07-29,10440,10440,3.15,0.08996539792387526,0.65625,4.49358059914408,0.7291666666666666,1.3815789473684212,0.9237536656891495,1.2701612903225805,XLE,ECR,210002,11.89,0.0,-0.06984126984126982,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,10378,10378,26.959999,0.16608987170891543,1.0,2.15679992,1.0,1.362992802679838,1.0,1.2759110400336509,XLY,DGI,211056,11.89,-0.0003708457110848107,0.005194767896298025,-0.0010628875614491218,0.0015927100615273915,0.0016849199663018233
2016-07-29,10300,10300,1.49,0.10370370370370363,0.1628415300546448,1.2521008403361344,0.45288753799392095,1.2521008403361344,0.8662790697674418,1.2521008403361344,XLE,CIE,214884,11.89,0.0,-0.08724832214765088,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,10295,10295,3.41,0.24452554744525545,0.7133891213389121,2.9396551724137936,1.0,2.029761904761905,1.0,1.6553398058252426,XLE,CLD,215070,11.89,-0.0058651026392961825,-0.002949852507374673,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,10289,10289,37.709998999999996,0.07742854285714285,0.5566873355975003,5.281512464985994,0.9858823267973855,2.447112199870214,0.9858823267973855,1.4554225781551522,XLE,CWEI,215818,11.89,-0.012993848130306018,-0.04540574837706224,-0.0010628875614491218,-0.024404805743302838,0.0016849199663018233
2016-07-29,10277,10277,1.66,-0.09289617486338808,0.8058252427184466,1.66,0.8058252427184466,1.66,0.8058252427184466,1.6435643564356435,XLY,XNY,216981,11.89,-0.036144578313252906,0.08124999999999982,-0.0010628875614491218,0.0015927100615273915,0.0016849199663018233
2016-07-29,10246,10246,12.29,0.11930783242258647,0.745752427184466,1.3505494505494504,1.0,1.3505494505494504,1.0,1.33008658008658,XLY,CBL,218947,11.89,-0.0016273393002440573,-0.006519967400163029,-0.0010628875614491218,0.0015927100615273915,0.0016849199663018233
2016-07-29,10111,10111,10.06,0.08172043010752694,0.7877838684416602,1.42090395480226,1.0,1.304798962386511,1.0,1.183529411764706,XLU,ATTO,222893,11.89,0.005964214711729587,-0.0039525691699603405,-0.0010628875614491218,0.003077514788323965,0.0016849199663018233
2016-07-29,10049,10049,7.07,0.07610350076103511,0.30927382724086494,1.1803005008347245,0.6346499102333931,1.1803005008347245,1.0,1.1647446457990116,XLE,ALJ,224592,12.85,-0.03394625176803401,-0.02342606149341142,-0.0010628875614491218,-0.024404805743302838,0.010220125786163381
2016-07-28,12741,12741,0.51,50.0,0.4811320754716981,51.0,0.4811320754716981,51.0,0.4811320754716981,51.0,XLP,XGTIW,2280,12.85,0.1568627450980391,0.2627118644067796,0.0021993516451037642,0.0036697431192660446,0.010220125786163381
2016-07-28,12734,12734,44.470001,-0.19130752168366894,0.8086924783163311,1.665543046234343,0.8086924783163311,1.1292534248539,0.8086924783163311,1.060071512274815,XLF,WRLD,2898,12.85,-0.016640453864617766,-0.00617427395380743,0.0021993516451037642,0.0021186016949150677,0.010220125786163381
2016-07-28,12725,12725,0.53,-0.25352112676056326,0.36054421768707484,1.0,0.43089430894308944,1.0,0.7066666666666667,1.0,XLU,WSTL,3843,12.85,0.018867924528301883,0.0185185185185186,0.0021993516451037642,0.005789251254342043,0.010220125786163381
2016-07-28,12697,12697,1.48,0.1384615384615384,0.18523153942428033,1.3454545454545452,0.8809523809523809,1.2032520325203253,1.0,1.1746031746031746,XLV,VSTM,6603,12.85,0.020270270270270396,-0.07284768211920534,0.0021993516451037642,0.0038712185891753847,0.010220125786163381
2016-07-28,12667,12667,9.56,0.12470588235294122,1.0,1.9043824701195222,1.0,1.5174603174603176,1.0,1.3657142857142859,XLK,TTMI,11347,12.85,-0.004184100418410108,0.04516806722689082,0.0021993516451037642,-0.0006454173838209565,0.010220125786163381
2016-07-28,12666,12666,1.83,-0.1643835616438356,0.6654545454545455,2.2875,0.7820512820512822,1.3260869565217392,0.7820512820512822,1.2039473684210527,XLY,THST,11414,12.85,-0.05464480874316946,0.09248554913294793,0.0021993516451037642,0.002456460389497872,0.010220125786163381
